timestamp,Bx,By,Bz,B norm
1756341063.031644,200978.25,-72290.375,293958.65625,363359.1155799023
1756341063.0686438,200987.5,-72295.0,293966.203125,363371.25747777405
1756341063.106644,200999.25,-72297.5,293968.234375,363379.8973916519
1756341063.143644,200981.75,-72299.75,293967.296875,363369.9070026567
1756341063.181644,200978.0,-72295.125,293966.34375,363366.1415714304
1756341063.2196438,200983.25,-72300.125,293971.953125,363374.57819680416
1756341063.2566438,201004.0,-72300.25,293971.109375,363385.3977710589
1756341063.294644,200984.25,-72300.75,293968.078125,363372.12077308726
1756341063.3326435,200979.0,-72288.25,293957.015625,363357.7803821173
1756341063.369644,200983.75,-72301.5,293971.109375,363374.4457353608
1756341063.4076438,200996.25,-72298.125,293972.171875,363381.5477283934
1756341063.444644,200987.5,-72301.375,293961.65625,363368.84749299
1756341063.4826438,200975.25,-72298.625,293967.359375,363366.1385811335
1756341063.520644,200993.25,-72290.25,293970.421875,363376.90588146966
1756341063.557644,200995.75,-72296.375,293967.15625,363376.86540273175
1756341063.5956438,200983.75,-72294.875,293956.140625,363361.0178960766
1756341063.632644,200973.75,-72291.25,293965.234375,363362.1224574373
1756341063.6706438,200993.5,-72298.625,293973.390625,363381.11207752593
1756341063.708644,200998.5,-72305.875,293972.09375,363384.2710761218
1756341063.745644,200986.5,-72294.625,293959.671875,363365.3460017869
1756341063.783644,200979.75,-72290.0,293971.34375,363370.1349261427
1756341063.820644,200995.75,-72297.375,293969.484375,363378.9477854441
1756341063.8586438,200999.25,-72295.0,293967.453125,363378.7679850896
1756341063.896644,200974.0,-72303.375,293968.828125,363367.5805868989
1756341063.9336438,200984.5,-72287.625,293968.6875,363370.1407640194
1756341063.971644,200996.5,-72295.0,293974.109375,363382.63169842673
1756341064.008644,201000.5,-72290.25,293960.609375,363372.9779571313
1756341064.046644,200982.25,-72293.375,293961.328125,363364.0864435656
1756341064.0846438,200980.25,-72294.25,293969.515625,363369.7780359865
1756341064.1216438,201001.5,-72296.75,293973.734375,363385.442148135
1756341064.159644,200997.0,-72298.125,293976.5625,363385.5145528396
1756341064.1976438,200973.25,-72294.125,293957.59375,363356.23656181846
1756341064.234644,200988.75,-72302.0,293965.515625,363372.78545212303
1756341064.2726438,201002.5,-72294.75,293965.796875,363379.17609043897
1756341064.3096435,201003.5,-72295.125,293958.34375,363373.7744681897
1756341064.347644,200986.25,-72280.5,293952.09375,363356.2670290982
1756341064.385644,200982.75,-72299.75,293967.0625,363370.2704989828
1756341064.422644,201004.75,-72298.375,293963.921875,363379.625067689
1756341064.4606438,200993.0,-72299.625,293962.453125,363372.186155474
1756341064.497644,200983.5,-72284.0,293952.53125,363355.7960959646
1756341064.5356438,200988.75,-72295.875,293964.859375,363371.0358792259
1756341064.573644,201009.5,-72287.25,293966.796875,363382.3651028762
1756341064.610644,200983.25,-72303.75,293957.859375,363363.8976741598
1756341064.648644,200973.75,-72296.75,293959.484375,363358.5649240167
1756341064.685644,200990.25,-72296.625,293963.515625,363370.92770344566
1756341064.7236438,201008.25,-72290.375,293957.578125,363374.8376302611
1756341064.761644,200993.25,-72288.25,293955.515625,363364.4490040056
1756341064.7986438,200977.75,-72297.375,293951.953125,363354.8089305484
1756341064.836644,200997.5,-72290.875,293959.6875,363370.6970706544
1756341064.873644,201016.75,-72277.875,293959.609375,363378.6963196669
1756341064.9116435,200985.5,-72299.125,293961.375,363367.06603365456
1756341064.949644,200981.25,-72292.75,293956.453125,363359.4651140319
1756341064.9866438,200997.75,-72293.5,293964.078125,363374.9095289789
1756341065.024644,201000.0,-72299.0,293961.75,363375.364965847
1756341065.0616438,200987.0,-72294.375,293959.96875,363365.81299448304
1756341065.099644,200980.0,-72290.5,293957.703125,363359.33731882495
