timestamp,Bx,By,Bz,B norm
1756721565.7507775,198946.25,-75376.75,293715.40625,362670.6559651987
1756721565.7887776,198954.5,-75364.75,293712.796875,362670.574572776
1756721565.8267777,198958.75,-75363.125,293720.765625,362679.0219611059
1756721565.8637776,198963.5,-75353.5,293717.203125,362676.74271460046
1756721565.9017775,198950.25,-75356.625,293710.15625,362664.4162181514
1756721565.9387777,198956.25,-75356.75,293720.203125,362675.87031455
1756721565.9767776,198954.5,-75363.75,293715.78125,362672.78370400274
1756721566.0147777,198946.25,-75371.375,293711.65625,362666.5018657931
1756721566.0517776,198957.5,-75352.625,293713.3125,362670.1184828484
1756721566.0897777,198968.75,-75354.75,293713.359375,362676.76972680906
1756721566.1267776,198962.75,-75353.375,293706.109375,362667.3209646171
1756721566.1647775,198952.0,-75366.5,293716.265625,362672.3760075277
1756721566.2027776,198952.25,-75360.5,293720.390625,362674.6070642596
1756721566.2397776,198962.0,-75357.125,293715.203125,362675.0532901672
1756721566.2777777,198961.5,-75359.375,293718.734375,362678.1063222488
1756721566.3157775,198948.75,-75362.0,293712.9375,362666.9626881409
1756721566.3527775,198956.75,-75361.75,293718.3125,362675.6523830524
1756721566.3907776,198962.25,-75357.0,293719.625,362678.7455644501
1756721566.4277775,198958.0,-75357.5,293720.609375,362677.3151740695
1756721566.4657776,198947.25,-75366.375,293716.46875,362669.9088402192
1756721566.5037775,198955.25,-75363.0,293713.875,362671.4954874151
1756721566.5407777,198961.25,-75356.625,293720.421875,362678.7644174678
1756721566.5787776,198958.5,-75356.125,293715.421875,362673.1025930581
1756721566.6157775,198952.25,-75363.0,293713.828125,362669.8117860164
1756721566.6537776,198957.5,-75354.25,293716.65625,362673.1640995694
1756721566.6917777,198950.75,-75373.375,293716.5,362673.3088561979
1756721566.7287776,198961.25,-75351.375,293715.3125,362673.5357217642
1756721566.7667775,198956.75,-75350.5,293718.375,362673.365486705
1756721566.8037777,198955.75,-75364.375,293714.78125,362672.78944240976
1756721566.8417776,198949.25,-75369.75,293717.9375,362672.89683663833
1756721566.8797777,198958.0,-75357.75,293714.421875,362672.3560824949
1756721566.9167776,198952.5,-75361.875,293717.53125,362672.7141974708
1756721566.9547777,198962.0,-75348.875,293717.703125,362675.3638404341
1756721566.9917777,198958.25,-75357.5,293721.21875,362677.9458325221
1756721567.0297775,198945.75,-75371.75,293716.421875,362670.1650538378
1756721567.0677776,198945.25,-75361.875,293717.984375,362669.1040692478
1756721567.1047776,198958.5,-75357.5,293718.84375,362676.1595450367
1756721567.1427777,198952.25,-75367.25,293722.828125,362677.98377399927
1756721567.1797776,198944.25,-75362.75,293715.375,362666.6240599149
1756721567.2177775,198945.0,-75366.75,293715.140625,362667.67689294566
1756721567.2557776,198959.25,-75354.875,293717.03125,362674.5576865596
1756721567.2927775,198960.0,-75369.625,293711.53125,362673.5799060367
1756721567.3307776,198951.0,-75358.75,293713.265625,362667.7873849073
