timestamp,Bx,By,Bz,B norm
1756719683.582397,198164.75,-73832.25,294539.40625,362593.3412470885
1756719683.620397,198166.0,-73837.0,294536.71875,362592.8085566736
1756719683.657397,198161.5,-73839.625,294540.21875,362593.72686753486
1756719683.6953971,198157.0,-73834.625,294531.3125,362583.0146888617
1756719683.733397,198161.0,-73841.625,294538.890625,362592.7820492933
1756719683.770397,198173.0,-73829.25,294539.296875,362597.1504137641
1756719683.808397,198169.5,-73836.25,294540.6875,362597.7925157366
1756719683.845397,198165.0,-73824.0,294532.265625,362585.9976546193
1756719683.883397,198161.75,-73834.375,294531.21875,362585.4835939568
1756719683.921397,198168.75,-73834.75,294540.828125,362597.1914076084
1756719683.9583972,198170.0,-73832.375,294530.515625,362589.01408132736
1756719683.996397,198162.75,-73832.375,294539.671875,362592.4894339868
1756719684.033397,198161.25,-73839.625,294539.34375,362592.8794645364
1756719684.071397,198173.0,-73832.125,294536.8125,362595.7177472947
1756719684.1093972,198167.5,-73834.625,294537.234375,362593.5635645154
1756719684.146397,198165.75,-73833.125,294529.109375,362585.7017169304
1756719684.184397,198166.5,-73827.625,294532.09375,362587.41592083615
1756719684.2213972,198178.0,-73824.75,294534.390625,362594.98156676494
1756719684.259397,198169.75,-73825.75,294533.4375,362589.9019328743
1756719684.2973971,198164.0,-73828.0,294534.875,362588.3851852754
1756719684.334397,198179.5,-73833.125,294542.984375,362604.4873026906
1756719684.372397,198169.5,-73835.375,294536.65625,362594.3397332221
1756719684.4093971,198171.75,-73824.875,294538.34375,362594.802232218
1756719684.447397,198158.25,-73834.0,294531.890625,362584.0401813067
1756719684.485397,198160.0,-73842.0,294533.359375,362587.8188090754
1756719684.522397,198172.0,-73844.75,294537.734375,362598.4909749633
1756719684.5603971,198164.75,-73838.5,294536.890625,362592.57047525904
1756719684.598397,198164.5,-73829.875,294527.921875,362583.3921552002
1756719684.635397,198174.0,-73828.5,294535.125,362594.1554231337
1756719684.673397,198168.5,-73833.0,294536.5,362593.1826627467
1756719684.710397,198173.25,-73819.0,294530.625,362588.1559558353
1756719684.748397,198161.5,-73839.5,294540.25,362593.7267970345
1756719684.786397,198176.75,-73825.0,294537.890625,362597.192321434
1756719684.8233972,198169.25,-73824.5,294535.4375,362590.9987701417
1756719684.861397,198156.75,-73846.75,294543.9375,362595.6028058378
1756719684.898397,198170.5,-73821.125,294536.578125,362591.9213387136
1756719684.936397,198177.5,-73832.375,294533.890625,362595.8546799592
1756719684.974397,198169.75,-73833.875,294533.625,362591.70863137336
1756719685.0113971,198164.25,-73836.5,294538.890625,362593.5145599245
1756719685.049397,198165.0,-73837.5,294531.171875,362587.8580941601
1756719685.0863972,198177.5,-73823.375,294532.09375,362592.5625980205
1756719685.124397,198172.75,-73829.5,294545.90625,362602.43352940463
1756719685.1623971,198165.5,-73830.25,294532.953125,362588.1019584701
1756719685.199397,198158.5,-73831.0,294531.71875,362583.4263077659
1756719685.237397,198168.75,-73836.625,294532.25,362590.6051706465
1756719685.2743971,198176.75,-73822.625,294530.046875,362590.3373156031
1756719685.312397,198167.25,-73829.5,294533.734375,362589.5402899752
1756719685.350397,198162.75,-73839.0,294537.96875,362592.4550289739
1756719685.387397,198168.0,-73840.75,294540.296875,362597.5717896848
1756719685.4253972,198173.25,-73832.25,294532.765625,362592.5925640735
1756719685.462397,198164.75,-73830.125,294544.203125,362596.8051357036
1756719685.500397,198166.5,-73829.25,294533.71875,362589.0667939625
1756719685.538397,198169.75,-73835.5,294535.703125,362593.7275941913
1756719685.575397,198161.5,-73837.875,294536.734375,362590.5400904096
1756719685.6133971,198158.0,-73821.875,294532.90625,362582.25971024414
1756719685.651397,198177.5,-73826.125,294535.109375,362595.5720817738
1756719685.6883972,198168.0,-73832.875,294528.328125,362586.2459096777
1756719685.726397,198160.0,-73845.625,294538.046875,362592.3647687308
1756719685.763397,198159.5,-73829.25,294535.75,362586.89113628335
1756719685.801397,198170.5,-73832.875,294537.84375,362595.3418094544
1756719685.839397,198167.5,-73836.375,294537.828125,362594.402226486
1756719685.8763971,198162.75,-73842.5,294537.015625,362592.3935593437
1756719685.914397,198161.25,-73823.375,294533.6875,362584.975930196
1756719685.951397,198174.25,-73823.25,294534.546875,362592.7535217528
1756719685.989397,198170.75,-73835.125,294539.453125,362597.2439036213
1756719686.0273972,198157.75,-73834.125,294540.3125,362590.6336175492
1756719686.064397,198158.75,-73831.0,294537.5,362588.259143636
1756719686.102397,198174.25,-73819.5,294531.234375,362589.2992984951
1756719686.1393971,198174.0,-73827.625,294535.328125,362594.1422621745
1756719686.177397,198163.0,-73835.75,294538.828125,362592.627917765
1756719686.2153971,198163.75,-73826.875,294535.203125,362588.2860300552
1756719686.252397,198175.25,-73823.25,294540.203125,362597.89465748594
1756719686.2903972,198171.0,-73829.75,294534.765625,362592.47839390737
1756719686.327397,198158.0,-73829.125,294535.734375,362586.0332198225
1756719686.365397,198166.0,-73823.875,294538.640625,362591.69722601
1756719686.403397,198179.25,-73837.75,294531.46875,362595.938393768
1756719686.441397,198163.0,-73840.25,294543.109375,362597.022008394
1756719686.4783971,198162.0,-73829.75,294533.125,362586.2269189608
1756719686.516397,198162.75,-73838.5,294543.296875,362596.6813193509
1756719686.553397,198178.0,-73825.375,294536.421875,362596.7587952471
1756719686.591397,198164.75,-73836.875,294543.15625,362597.329204229
1756719686.6293972,198167.25,-73828.125,294539.90625,362594.27379281225
1756719686.666397,198155.25,-73848.25,294543.359375,362594.6189376442
1756719686.704397,198171.75,-73837.625,294543.890625,362601.9041155397
1756719686.742397,198168.75,-73827.5,294534.578125,362590.6382466103
1756719686.779397,198156.5,-73843.5,294538.125,362590.08268706914
1756719686.817397,198164.25,-73824.5,294536.90625,362589.4591981871
1756719686.854397,198170.25,-73834.5,294538.609375,362596.1579882933
1756719686.8923972,198158.0,-73838.625,294536.046875,362588.22156082623
1756719686.930397,198163.0,-73839.75,294541.84375,362595.8921012646
1756719686.967397,198171.25,-73829.75,294537.453125,362594.7980942178
1756719687.005397,198167.25,-73832.0,294536.46875,362592.2704916394
1756719687.042397,198167.0,-73821.625,294531.1875,362585.7314026585
1756719687.0803971,198159.5,-73843.0,294544.890625,362597.1162082556
1756719687.118397,198168.75,-73833.875,294546.75,362601.8236435672
1756719687.1553972,198171.75,-73828.125,294540.765625,362597.4312568131
1756719687.193397,198161.75,-73831.0,294532.828125,362586.1036600456
1756719687.230397,198161.5,-73826.125,294537.875,362589.074055302
1756719687.268397,198172.0,-73826.875,294542.9375,362599.07761520095
1756719687.306397,198171.25,-73828.625,294542.125,362598.364027568
1756719687.3433971,198169.0,-73824.875,294531.21875,362587.5115722079
1756719687.381397,198150.25,-73846.25,294538.96875,362587.9125487204
1756719687.418397,198161.75,-73830.75,294536.09375,362588.7054641027
1756719687.456397,198167.0,-73831.25,294543.09375,362597.3627060514
1756719687.4943972,198164.5,-73840.875,294531.3125,362588.3863611578
1756719687.531397,198169.0,-73821.375,294544.046875,362597.2194010771
1756719687.569397,198167.25,-73829.625,294540.984375,362595.4549864037
1756719687.607397,198178.5,-73826.25,294542.203125,362601.906328471
1756719687.644397,198167.0,-73825.625,294539.40625,362593.2219853856
1756719687.6823971,198157.0,-73835.375,294538.5625,362589.0567156668
1756719687.719397,198175.25,-73825.625,294537.90625,362596.51244508254
1756719687.7573972,198171.75,-73837.875,294536.140625,362595.6596773435
1756719687.795397,198163.25,-73834.375,294534.46875,362588.943383617
1756719687.832397,198166.75,-73821.625,294537.3125,362590.5701723719
1756719687.870397,198174.75,-73832.0,294533.609375,362594.0468527132
1756719687.907397,198165.75,-73839.125,294540.796875,362596.4173534925
1756719687.9453971,198163.5,-73828.625,294539.546875,362592.03421334416
1756719687.983397,198167.5,-73823.375,294537.921875,362591.83136839175
1756719688.020397,198164.0,-73837.375,294540.8125,362595.1172741447
1756719688.058397,198172.25,-73824.875,294537.3125,362594.237810739
1756719688.095397,198164.0,-73833.125,294536.890625,362591.0660541829
1756719688.133397,198167.25,-73824.625,294537.125,362591.3019257615
1756719688.171397,198163.0,-73835.75,294548.4375,362600.4337845639
1756719688.2083972,198160.25,-73842.625,294540.5625,362593.933905091
1756719688.246397,198157.0,-73834.625,294537.546875,362588.0789781063
1756719688.283397,198165.0,-73825.0,294537.234375,362590.2374351434
1756719688.321397,198172.5,-73832.625,294535.0625,362594.1247628256
1756719688.3593972,198159.25,-73837.875,294534.921875,362587.83811511175
1756719688.396397,198163.25,-73831.5,294540.5,362593.25722228
1756719688.434397,198167.75,-73838.5,294542.296875,362598.6015840562
1756719688.4713972,198167.75,-73840.125,294536.828125,362594.4901980916
1756719688.509397,198165.75,-73834.125,294540.265625,362594.96764575166
1756719688.5473971,198162.75,-73831.125,294537.5,362590.47065881104
1756719688.584397,198165.5,-73831.125,294539.984375,362593.9916830405
1756719688.622397,198174.0,-73830.125,294539.953125,362598.40818789153
1756719688.660397,198166.25,-73828.25,294540.625,362594.33656983066
1756719688.697397,198157.25,-73834.375,294539.8125,362590.0051114734
1756719688.735397,198167.5,-73830.875,294539.53125,362594.6657474229
1756719688.772397,198164.75,-73829.625,294539.53125,362592.9082858252
1756719688.8103971,198161.75,-73827.125,294536.515625,362588.31005059165
1756719688.848397,198156.75,-73831.625,294541.71875,362590.7203789242
1756719688.885397,198163.25,-73838.5,294540.5,362594.68263208505
1756719688.923397,198158.0,-73840.25,294543.546875,362594.6448718842
1756719688.960397,198161.25,-73821.375,294536.703125,362587.0183779302
1756719688.998397,198168.25,-73822.875,294531.3125,362586.7706140157
1756719689.036397,198170.5,-73831.5,294535.328125,362593.0183776315
1756719689.0733972,198164.25,-73830.25,294538.546875,362591.9626637656
1756719689.111397,198187.5,-73797.75,294542.515625,362601.2776756528
1756719689.1493971,198161.25,-73833.25,294545.578125,362596.6455996463
1756719689.186397,198166.25,-73835.125,294539.03125,362594.4418389733
1756719689.224397,198169.0,-73829.125,294540.25,362595.713059777
1756719689.262397,198165.5,-73820.25,294538.15625,362590.2924617011
1756719689.299397,198155.5,-73837.0,294538.671875,362588.6567160353
1756719689.337397,198173.0,-73824.75,294531.46875,362589.8753765675
1756719689.374397,198167.0,-73831.875,294535.5625,362591.372252853
1756719689.4123971,198157.75,-73830.75,294535.359375,362585.9228552391
1756719689.450397,198166.25,-73818.125,294537.421875,362589.67318768176
1756719689.487397,198177.5,-73824.0,294535.203125,362595.2155808664
1756719689.525397,198165.5,-73833.375,294537.109375,362592.11443869176
1756719689.562397,198162.0,-73829.25,294533.484375,362586.4170341201
1756719689.600397,198162.75,-73826.375,294533.40625,362586.1780741658
1756719689.638397,198167.0,-73827.75,294532.015625,362587.65117856365
1756719689.6753972,198160.75,-73833.125,294538.734375,362590.7875760979
1756719689.713397,198154.25,-73829.375,294539.21875,362586.865161734
1756719689.7513971,198167.5,-73827.125,294535.046875,362590.25949365227
1756719689.788397,198164.25,-73837.875,294533.34375,362589.2887870983
1756719689.826397,198155.25,-73835.25,294543.875,362592.3903574655
1756719689.8633971,198161.5,-73837.5,294545.234375,362597.3684150557
1756719689.901397,198164.0,-73830.0,294537.359375,362590.8105062757
1756719689.939397,198167.0,-73834.875,294539.0,362594.7754398367
1756719689.976397,198170.0,-73833.875,294533.640625,362591.8579578591
1756719690.0143971,198150.25,-73832.125,294544.640625,362589.6435062487
1756719690.051397,198170.75,-73821.25,294542.84375,362597.1730604941
1756719690.089397,198172.0,-73824.625,294536.0625,362593.03489365947
1756719690.127397,198152.75,-73846.0,294535.671875,362586.54974422336
1756719690.164397,198162.5,-73830.625,294538.796875,362591.2856905322
1756719690.202397,198167.75,-73832.75,294544.390625,362599.1314954817
1756719690.239397,198159.0,-73838.625,294539.3125,362591.420790486
1756719690.2773972,198164.0,-73823.125,294536.921875,362589.0553069211
1756719690.315397,198163.5,-73832.0,294539.109375,362592.3660361153
1756719690.352397,198162.0,-73842.25,294543.484375,362597.18740887713
1756719690.390397,198169.25,-73826.75,294535.828125,362591.7741902104
1756719690.427397,198158.25,-73839.0,294537.265625,362589.4245643608
1756719690.4653971,198163.5,-73822.625,294544.328125,362594.6964928586
1756719690.503397,198168.5,-73842.75,294545.5,362602.47888019535
1756719690.5403972,198167.25,-73842.0,294541.28125,362598.2160697348
1756719690.578397,198166.75,-73819.5,294533.734375,362587.23098131234
1756719690.615397,198160.75,-73828.5,294537.21875,362588.6146610203
1756719690.653397,198169.5,-73830.875,294535.515625,362592.4968859673
1756719690.691397,198169.0,-73824.25,294533.421875,362589.1739289236
1756719690.7283971,198152.25,-73834.5,294534.25,362582.7795047291
1756719690.766397,198168.5,-73821.875,294538.9375,362592.8975095824
1756719690.804397,198172.0,-73836.625,294535.9375,362595.3767691951
1756719690.841397,198159.5,-73833.875,294535.46875,362587.6044344978
1756719690.8793972,198159.75,-73834.5,294534.671875,362587.2210197519
1756719690.916397,198167.5,-73826.5,294536.65625,362591.4395479169
1756719690.954397,198168.0,-73831.5,294538.90625,362594.55857913295
1756719690.992397,198158.0,-73838.625,294539.375,362590.92505367706
1756719691.029397,198157.75,-73828.125,294538.453125,362587.901474037
1756719691.067397,198165.25,-73826.375,294537.46875,362590.844411246
1756719691.104397,198167.75,-73829.75,294531.84375,362588.328697849
1756719691.1423972,198169.75,-73824.125,294540.1875,362595.0541576833
1756719691.180397,198158.0,-73838.625,294535.265625,362587.5869395972
1756719691.217397,198168.75,-73829.125,294534.875,362591.2102714209
1756719691.255397,198165.5,-73835.5,294538.75,362593.8798463958
1756719691.292397,198169.5,-73820.0,294535.921875,362590.6126818593
1756719691.3303971,198157.75,-73835.75,294539.359375,362590.19027568906
