timestamp,Bx,By,Bz,B norm
1756719820.1790648,198458.5,-73724.875,294482.296875,362685.7545986488
1756719820.2160647,198458.75,-73717.125,294481.828125,362683.9354943504
1756719820.2540648,198462.5,-73707.25,294480.78125,362683.1304795177
1756719820.292065,198462.25,-73717.5,294489.84375,362692.4352026272
1756719820.3290648,198461.0,-73714.0,294481.34375,362684.1382440176
1756719820.3670647,198461.75,-73720.0,294476.609375,362681.9241181711
1756719820.404065,198459.0,-73711.375,294482.3125,362683.2969144544
1756719820.4420648,198462.25,-73719.625,294486.40625,362690.0760308216
1756719820.4800649,198464.75,-73710.625,294483.34375,362687.1282202248
1756719820.5170648,198458.75,-73716.625,294483.734375,362685.3816524712
1756719820.555065,198454.75,-73716.5,294487.140625,362685.9332305308
1756719820.5920649,198465.5,-73712.875,294478.734375,362684.2533528544
1756719820.6300647,198463.75,-73717.125,294483.390625,362687.9401583743
1756719820.6680648,198458.5,-73712.125,294479.203125,362680.65107943193
1756719820.7050648,198463.25,-73710.5,294482.953125,362685.9648401541
1756719820.7430649,198461.5,-73721.125,294482.25,362686.59586284426
1756719820.7800648,198455.25,-73731.75,294485.40625,362687.8984813976
1756719820.8180647,198455.25,-73716.375,294484.96875,362684.4179385042
1756719820.8560648,198457.75,-73722.5,294476.1875,362679.9009399992
1756719820.8930647,198466.25,-73715.125,294478.734375,362685.1210649948
1756719820.9310648,198456.75,-73726.625,294482.28125,362685.1400659493
1756719820.9690647,198458.5,-73718.375,294479.203125,362681.9213967325
1756719821.006065,198461.0,-73709.625,294480.359375,362682.4498046049
1756719821.0440648,198459.5,-73716.5,294485.765625,362687.4159220891
1756719821.0810647,198458.0,-73718.875,294478.65625,362681.3053936904
1756719821.1190648,198449.25,-73726.625,294475.859375,362675.8219320636
1756719821.157065,198459.5,-73717.5,294486.296875,362688.0505250354
1756719821.1940649,198464.5,-73720.875,294486.203125,362691.3963716184
1756719821.2320647,198464.0,-73712.625,294480.0625,362684.4600894757
1756719821.269065,198448.5,-73720.625,294484.59375,362681.2838550442
1756719821.3070648,198466.5,-73712.875,294484.6875,362689.6341708545
1756719821.3450649,198445.0,-73733.75,294483.453125,362681.1107274359
1756719821.3820648,198460.75,-73716.125,294487.90625,362689.7617842098
1756719821.4200647,198465.75,-73712.75,294485.109375,362689.54090134817
1756719821.4570649,198463.75,-73715.0,294478.734375,362683.7276307889
1756719821.4950647,198461.5,-73723.5,294483.078125,362687.75101521536
1756719821.5330648,198447.25,-73723.875,294471.78125,362670.8572936706
