timestamp,Bx,By,Bz,B norm
1756586737.564473,201769.75,-71433.25,285927.8125,357167.26499171247
1756586737.6024723,201788.25,-71422.25,285953.3125,357195.93021596374
1756586737.6394725,201801.25,-71435.625,285958.3125,357209.95158107055
1756586737.6774726,201796.0,-71435.25,285976.015625,357221.0829042888
1756586737.7144723,201777.5,-71431.5,285981.625,357214.3733616281
1756586737.7524726,201784.5,-71431.75,285995.578125,357229.5481274827
1756586737.7904725,201812.5,-71430.75,285997.1875,357246.4533899849
1756586737.8274727,201792.5,-71443.625,286001.609375,357241.27025650424
1756586737.8654726,201779.25,-71432.625,286008.546875,357237.1404690478
1756586737.9024725,201788.75,-71434.25,286012.1875,357245.7460882637
1756586737.9404726,201807.25,-71438.625,285996.90625,357244.8371621687
1756586737.9784727,201778.0,-71449.75,285999.453125,357232.5786471071
1756586738.015473,201772.75,-71436.375,285994.03125,357222.5975863357
1756586738.0534725,201787.0,-71440.875,285993.765625,357231.3339646077
1756586738.0904727,201798.25,-71453.875,285973.125,357223.76485592854
1756586738.1284726,201785.5,-71443.625,285967.546875,357210.0466519607
1756586738.166473,201767.5,-71446.0,285967.1875,357200.0662078748
1756586738.2034726,201792.5,-71441.5,285967.859375,357213.8261238215
1756586738.2414725,201799.75,-71437.625,285958.90625,357209.9794650192
1756586738.2794726,201771.5,-71442.375,285956.796875,357193.28218333086
1756586738.3164723,201763.25,-71445.625,285951.125,357184.73129596224
1756586738.3544726,201778.0,-71442.25,285945.796875,357188.12287020584
1756586738.3914726,201797.75,-71438.125,285937.28125,357191.6382241048
1756586738.4294727,201761.0,-71438.375,285927.171875,357162.83423681755
1756586738.4674726,201753.25,-71452.25,285928.578125,357162.3576249452
1756586738.5044725,201784.75,-71438.25,285922.25,357172.2860759041
1756586738.5424726,201781.0,-71447.375,285923.90625,357173.31860127713
1756586738.5794723,201763.25,-71434.625,285913.078125,357152.0725718465
1756586738.6174726,201758.75,-71429.375,285918.5,357152.82087182667
1756586738.6554725,201776.0,-71449.375,285926.1875,357172.7202099508
1756586738.6924727,201793.0,-71436.375,285919.3125,357174.22048996383
1756586738.7304726,201748.25,-71444.375,285924.296875,357154.5304775879
1756586738.7674725,201749.75,-71439.5,285920.734375,357151.55064881325
1756586738.8054726,201772.25,-71440.375,285919.96875,357163.8231683104
1756586738.8434725,201782.0,-71431.0,285915.515625,357163.8914561628
1756586738.880473,201744.75,-71441.375,285927.671875,357154.6552381906
1756586738.9184723,201758.25,-71419.5,285929.21875,357159.14458165265
1756586738.9554727,201785.25,-71413.75,285933.015625,357176.2873302643
1756586738.9934726,201774.5,-71419.125,285926.25,357165.8728169282
1756586739.0314727,201746.25,-71423.625,285929.953125,357153.7787722087
1756586739.0684726,201749.5,-71417.125,285931.625,357155.6532783098
1756586739.1064725,201780.75,-71409.25,285925.109375,357166.5161059064
1756586739.143473,201765.75,-71410.875,285924.28125,357157.7040323465
1756586739.1814723,201740.0,-71405.625,285927.5625,357144.7351968555
1756586739.2194726,201750.25,-71406.25,285936.09375,357157.48014445085
1756586739.2564726,201773.75,-71398.0,285932.0,357165.8287365443
1756586739.2944727,201756.75,-71404.125,285932.515625,357157.8624771111
1756586739.3324726,201735.0,-71398.625,285935.796875,357147.1038821845
1756586739.3694725,201746.75,-71390.875,285946.4375,357160.7107280552
1756586739.4074726,201752.25,-71388.875,285947.0,357163.8680813446
1756586739.4444726,201751.25,-71382.875,285947.328125,357162.36669287336
1756586739.482473,201721.25,-71392.25,285958.84375,357156.5152429141
1756586739.5204723,201741.0,-71373.375,285967.9375,357171.1788735123
1756586739.5574727,201758.25,-71377.5,285963.890625,357178.5067591546
1756586739.5954726,201735.25,-71375.0,285970.171875,357170.0448242819
1756586739.6324725,201727.5,-71368.125,285973.421875,357166.89592004794
1756586739.6704726,201745.75,-71368.625,285987.78125,357188.8006387532
1756586739.7084725,201751.5,-71373.5,285987.4375,357192.7472140447
1756586739.745473,201730.75,-71369.125,285989.78125,357182.0298926739
1756586739.7834723,201717.75,-71369.5,286004.484375,357186.5356895779
1756586739.8204725,201738.75,-71366.875,286002.234375,357196.0696400796
1756586739.8584726,201747.0,-71366.625,286006.796875,357204.3323247748
1756586739.8964727,201727.0,-71364.125,286010.84375,357195.7777026522
1756586739.9334726,201722.0,-71370.75,286021.90625,357203.1356167612
1756586739.9714725,201739.5,-71359.375,286026.890625,357214.7371277483
1756586740.0084727,201753.0,-71364.75,286030.125,357226.0250304814
1756586740.0464723,201737.5,-71356.375,286034.296875,357218.938675102
1756586740.084473,201719.5,-71355.625,286047.453125,357219.15869489656
1756586740.1214726,201748.5,-71347.75,286056.25,357241.0066696921
1756586740.1594727,201751.5,-71352.25,286063.109375,357249.0921998343
1756586740.1964726,201731.75,-71345.125,286077.453125,357248.00210192177
1756586740.2344725,201725.5,-71345.75,286092.640625,357256.75978642853
1756586740.2724726,201748.25,-71346.5,286094.859375,357271.5325926676
1756586740.3094726,201757.0,-71334.75,286099.015625,357277.4556953692
1756586740.347473,201724.25,-71351.0,286111.453125,357272.16774940863
1756586740.3854723,201719.75,-71343.75,286125.6875,357279.57855364843
1756586740.4224725,201761.25,-71331.375,286125.125,357300.0898645545
1756586740.4604726,201757.25,-71327.625,286143.875,357312.09777408704
1756586740.4974723,201732.25,-71332.5,286152.140625,357305.5748663632
1756586740.5354726,201731.75,-71340.125,286163.203125,357315.6744614461
1756586740.5734725,201752.5,-71333.75,286166.75,357328.95761591307
1756586740.610473,201751.25,-71340.25,286176.828125,357337.620608733
1756586740.6484723,201722.25,-71350.875,286187.359375,357331.8040342386
1756586740.6854725,201728.5,-71330.875,286192.96875,357335.83195987233
1756586740.7234726,201758.0,-71320.25,286189.03125,357347.2124305379
1756586740.7614727,201749.75,-71336.25,286192.203125,357348.2885346819
1756586740.7984726,201720.0,-71331.125,286208.765625,357343.73551855056
1756586740.8364725,201734.25,-71334.625,286213.03125,357355.8948782944
1756586740.8734727,201760.5,-71331.875,286210.953125,357368.50090625865
1756586740.9114726,201746.25,-71345.5,286217.234375,357368.2064937873
1756586740.949473,201723.25,-71339.75,286219.578125,357355.9519899983
1756586740.9864726,201740.0,-71340.875,286220.828125,357366.63316309545
1756586741.0244725,201759.25,-71333.5,286213.765625,357370.3720456621
1756586741.061473,201734.5,-71357.75,286220.109375,357366.3218406982
1756586741.0994723,201736.0,-71328.5,286215.578125,357357.700028526
1756586741.1374726,201750.5,-71328.875,286211.8125,357362.9447404288
1756586741.1744726,201770.25,-71325.625,286208.203125,357370.5557299655
1756586741.212473,201751.5,-71340.25,286215.40625,357368.65810695407
1756586741.2494726,201733.75,-71333.25,286214.25,357356.3142686687
1756586741.2874725,201749.25,-71332.125,286226.03125,357374.27565187745
1756586741.3254726,201764.75,-71325.5,286220.453125,357377.2363762035
1756586741.3624723,201744.0,-71321.25,286215.71875,357360.8818787272
1756586741.4004726,201728.5,-71321.125,286216.03125,357352.35710432444
1756586741.4374726,201753.5,-71312.75,286224.140625,357371.29396655835
1756586741.4754727,201760.0,-71313.75,286221.390625,357372.9606312869
1756586741.5134726,201724.75,-71324.5,286220.03125,357354.1175802561
1756586741.5504725,201712.25,-71327.5,286217.078125,357345.29501131654
1756586741.5884726,201737.5,-71313.875,286221.75,357360.5711978143
1756586741.6264725,201754.25,-71302.375,286209.78125,357358.1466216714
1756586741.663473,201716.25,-71319.0,286204.515625,357335.7945115538
1756586741.7014723,201699.75,-71328.375,286201.9375,357326.2868289388
1756586741.7384727,201729.5,-71315.125,286203.453125,357341.64997196966
1756586741.7764726,201731.25,-71326.125,286197.296875,357339.90271537687
1756586741.814473,201707.25,-71319.5,286201.015625,357328.0105555594
1756586741.8514726,201706.0,-71310.75,286195.890625,357321.453753059
1756586741.8894725,201726.75,-71326.125,286202.359375,357341.41697387217
1756586741.926473,201727.75,-71323.625,286190.109375,357331.6712905219
1756586741.9644723,201710.0,-71322.75,286193.046875,357323.8291062582
1756586742.0024726,201704.75,-71327.25,286198.5625,357326.18143957964
1756586742.0394726,201718.25,-71341.25,286204.90625,357341.67780458566
1756586742.0774727,201717.75,-71336.125,286194.40625,357331.9626955699
1756586742.1144726,201696.75,-71345.25,286201.796875,357327.84972991364
1756586742.1524725,201703.25,-71327.0,286204.71875,357330.2156609893
1756586742.1904726,201729.75,-71335.875,286203.984375,357346.35827052075
1756586742.2274723,201715.5,-71347.125,286196.984375,357334.9535818734
1756586742.265473,201701.0,-71328.25,286190.375,357317.7065185871
1756586742.3024726,201704.75,-71342.125,286193.328125,357324.9585955927
1756586742.3404727,201725.0,-71338.0,286188.609375,357331.7870061329
1756586742.3784726,201722.25,-71338.125,286186.03125,357328.1946701157
1756586742.4154725,201692.5,-71344.75,286189.34375,357315.37664207537
1756586742.4534726,201705.25,-71324.75,286181.484375,357312.2861576458
1756586742.4914725,201739.0,-71342.125,286174.9375,357329.5646509599
1756586742.528473,201722.0,-71330.0,286176.265625,357318.6101941383
1756586742.5664723,201696.75,-71331.375,286168.21875,357298.1856132228
1756586742.6044726,201723.5,-71322.25,286168.703125,357311.85321166844
1756586742.6414726,201732.0,-71344.0,286172.703125,357324.1975767516
1756586742.6794727,201724.0,-71327.125,286158.703125,357305.0997550238
1756586742.7164726,201708.75,-71321.125,286161.640625,357297.64519657806
1756586742.7544725,201728.75,-71321.0,286159.46875,357307.1720142834
1756586742.7924726,201737.75,-71319.625,286150.484375,357304.78361372417
1756586742.8294723,201721.25,-71321.875,286147.5,357293.52682539343
1756586742.8674726,201710.0,-71320.125,286145.3125,357285.0741295224
1756586742.9044726,201735.5,-71301.0,286138.109375,357289.8853843325
1756586742.9424727,201746.0,-71301.25,286132.65625,357291.4968764904
1756586742.9804726,201722.75,-71296.25,286125.796875,357271.8779430852
1756586743.0174725,201718.5,-71294.875,286131.140625,357273.483593282
1756586743.0554726,201737.25,-71280.5,286129.078125,357279.5503054644
1756586743.0934725,201745.75,-71279.125,286122.703125,357278.9702002974
1756586743.130473,201720.0,-71277.125,286129.078125,357269.1370618626
1756586743.1684723,201716.0,-71266.875,286128.671875,357264.5084488761
1756586743.2054727,201726.25,-71268.25,286120.21875,357263.8002578387
1756586743.2434726,201736.25,-71257.0,286104.59375,357254.6895114395
1756586743.2814727,201701.0,-71261.625,286096.671875,357229.3636539304
1756586743.3184726,201699.25,-71261.5,286088.765625,357222.018707762
1756586743.3564725,201719.25,-71249.875,286072.484375,357217.9542304148
1756586743.393473,201711.75,-71249.5,286051.15625,357196.5639956163
1756586743.4314723,201683.75,-71251.0,286041.25,357173.1186926376
1756586743.4694726,201685.5,-71252.875,286026.0625,357162.3181905806
1756586743.5064726,201702.0,-71246.875,286009.3125,357157.02546357433
1756586743.5444727,201700.0,-71247.5,285993.96875,357143.7335550296
1756586743.5814726,201671.75,-71260.125,285983.78125,357122.1405921593
1756586743.6194725,201671.25,-71260.5,285985.765625,357123.52215575206
1756586743.6574726,201703.25,-71254.5,285975.234375,357131.9637146032
1756586743.6944726,201688.5,-71260.75,285963.640625,357115.59652627417
1756586743.732473,201670.5,-71254.0,285955.0,357097.1648042728
1756586743.7694726,201676.5,-71265.125,285947.84375,357097.0428872102
1756586743.8074727,201706.0,-71257.0,285939.375,357105.30192142294
1756586743.8454726,201685.0,-71273.375,285935.453125,357093.56835805613
1756586743.8824725,201669.75,-71269.375,285931.140625,357080.70384307613
1756586743.9204726,201686.75,-71261.875,285923.65625,357082.8155448625
1756586743.9574726,201710.75,-71268.625,285917.34375,357092.6644892174
1756586743.995473,201682.25,-71279.75,285910.484375,357073.29471786617
1756586744.0334723,201669.5,-71275.25,285912.078125,357066.471277504
1756586744.0704725,201693.0,-71265.5,285919.34375,357083.6160756758
1756586744.1084726,201706.75,-71262.375,285921.671875,357092.6231861956
1756586744.1464727,201694.0,-71267.25,285923.0625,357087.5078015771
1756586744.1834726,201671.75,-71265.5,285929.484375,357079.7337756175
1756586744.2214725,201704.75,-71248.5,285944.578125,357107.0661354893
1756586744.2584727,201711.25,-71255.375,285947.4375,357114.39883568056
1756586744.2964723,201684.5,-71262.125,285962.921875,357113.036288306
1756586744.334473,201684.25,-71261.875,285973.390625,357121.22825748817
1756586744.3714726,201701.5,-71254.5,285985.65625,357139.3207884609
1756586744.4094727,201717.0,-71256.375,285992.953125,357154.2920143885
1756586744.4464726,201689.0,-71263.25,286005.296875,357149.7352121648
1756586744.4844725,201677.25,-71276.25,286025.28125,357161.6979685344
1756586744.5224726,201714.0,-71260.75,286027.8125,357181.38502740825
1756586744.5594726,201710.25,-71273.125,286044.15625,357194.82446852804
1756586744.597473,201690.75,-71269.5,286039.046875,357178.997986963
1756586744.6344726,201687.5,-71274.25,286063.125,357197.3934032528
1756586744.6724725,201709.0,-71273.75,286068.34375,357213.61314475496
1756586744.7104726,201716.75,-71277.25,286072.578125,357222.07875943114
1756586744.7474723,201695.25,-71277.875,286078.625,357214.9059305459
1756586744.7854726,201693.0,-71291.75,286091.109375,357226.4026223156
1756586744.8224726,201718.5,-71286.5,286087.453125,357236.825033547
1756586744.860473,201716.75,-71283.875,286086.15625,357234.2744803157
1756586744.8984723,201696.25,-71283.0,286084.0625,357220.8478932416
1756586744.9354725,201697.5,-71294.625,286093.03125,357231.05630663485
1756586744.9734726,201723.25,-71278.25,286086.765625,357237.3104525879
1756586745.0114727,201715.5,-71295.0,286076.21875,357227.8305221303
