timestamp,Bx,By,Bz,B norm
1756223660.68617,199787.75,-64418.625,296005.40625,362883.04565821297
1756223660.72417,199786.75,-64415.5,296004.8125,362881.4560417392
1756223660.76117,199796.25,-64404.375,296004.765625,362884.6735616073
1756223660.79817,199815.5,-64393.5,296000.5,362889.8632956699
1756223660.83617,199800.75,-64403.0,295999.328125,362882.4718280202
1756223660.87317,199795.75,-64397.875,295987.875,362869.4671222611
1756223660.91117,199802.75,-64403.5,295997.484375,362882.1578365915
1756223660.94817,199810.25,-64406.625,296000.703125,362889.4674683291
1756223660.98617,199810.5,-64396.125,295991.953125,362880.60452443286
1756223661.02317,199802.0,-64404.375,296002.171875,362885.7237173401
1756223661.06117,199814.75,-64402.25,295997.09375,362888.2247071008
1756223661.09817,199806.5,-64414.5,296010.34375,362896.6641614292
1756223661.13517,199811.0,-64396.125,295987.3125,362877.0946160536
1756223661.17317,199794.75,-64407.625,295996.59375,362877.75875259377
1756223661.21017,199799.0,-64412.625,296002.625,362885.9058537287
1756223661.24817,199811.0,-64418.625,296006.5625,362896.7897501397
1756223661.2851698,199807.25,-64405.625,295994.21875,362882.3490025741
1756223661.32317,199795.25,-64413.5,296003.140625,362884.4170871437
1756223661.36117,199807.75,-64404.5,295994.4375,362882.6030705439
1756223661.39817,199814.5,-64403.125,295995.90625,362887.2737321804
1756223661.43617,199802.25,-64398.125,295991.515625,362876.060013006
1756223661.47317,199802.0,-64410.125,295990.515625,362877.2364677467
1756223661.51117,199812.0,-64394.125,295992.78125,362881.7510300373
1756223661.54817,199828.75,-64391.75,295996.609375,362893.67527710006
1756223661.58617,199798.25,-64412.25,295998.71875,362882.2400652402
1756223661.62317,199792.5,-64409.5,295995.546875,362875.99881547736
1756223661.66117,199798.5,-64402.25,296000.359375,362881.94107373495
1756223661.69817,199805.75,-64412.5,295999.0,362886.6433065738
1756223661.73517,199794.0,-64414.25,296001.84375,362882.80414269
1756223661.77317,199801.0,-64393.5,295998.5,362880.2480784811
1756223661.81117,199799.75,-64411.625,295994.0625,362879.1569799194
1756223661.84817,199802.5,-64403.375,295991.328125,362876.9764573692
