timestamp,Bx,By,Bz,B norm
1756733611.931599,198956.0,-77775.625,292542.03125,362233.87172932434
1756733611.9695988,198951.0,-77770.75,292533.21875,362222.9617636047
1756733612.0075989,198970.0,-77764.625,292537.203125,362235.30061768985
1756733612.0445988,198958.5,-77781.75,292540.484375,362235.3107493417
1756733612.0825987,198954.25,-77782.375,292539.921875,362232.6563747866
1756733612.1195989,198953.5,-77773.625,292540.59375,362230.9082608677
1756733612.1575987,198959.0,-77774.0,292536.234375,362230.4890250197
1756733612.1955988,198955.5,-77781.625,292542.8125,362235.51636097307
1756733612.2325988,198957.0,-77770.0,292535.609375,362228.0269407692
1756733612.2705986,198956.25,-77767.25,292532.46875,362224.4882108259
1756733612.3075988,198956.75,-77779.625,292537.828125,362231.74808373046
1756733612.3455987,198958.25,-77770.0,292538.5,362231.04798638186
1756733612.3835988,198952.75,-77774.5,292537.421875,362228.12256930606
1756733612.4205987,198956.25,-77766.75,292528.609375,362221.26403967
1756733612.4585989,198956.75,-77771.625,292534.578125,362227.4056783596
1756733612.4955988,198964.5,-77761.25,292534.5,362229.3720173207
1756733612.533599,198963.5,-77761.75,292535.375,362229.6367246931
1756733612.5715988,198953.0,-77777.75,292537.5625,362229.071276042
1756733612.6085987,198957.25,-77785.625,292539.546875,362234.69915240514
1756733612.6465988,198965.75,-77764.75,292531.765625,362228.60173556826
1756733612.6845987,198958.25,-77764.0,292536.78125,362228.3717810807
1756733612.7215989,198949.0,-77785.875,292544.15625,362233.944166667
1756733612.7595987,198972.5,-77763.625,292533.171875,362233.2035811169
1756733612.796599,198958.5,-77774.375,292535.484375,362229.6892130827
1756733612.8345988,198948.75,-77778.25,292533.96875,362223.9420196448
1756733612.8715987,198955.5,-77779.5,292543.46875,362235.5900636797
1756733612.9095988,198966.5,-77775.75,292539.4375,362237.57108164375
1756733612.9475987,198958.0,-77774.875,292532.4375,362227.0612957528
1756733612.9845989,198957.5,-77765.875,292533.796875,362225.952182984
1756733613.0225987,198958.75,-77763.0,292536.484375,362228.191974406
1756733613.0595987,198968.75,-77766.75,292538.078125,362235.77685699903
1756733613.0975988,198961.25,-77769.25,292534.5,362229.3043603389
1756733613.135599,198954.75,-77770.0,292537.484375,362228.30537109583
1756733613.1725988,198958.5,-77777.375,292544.921875,362237.955077861
1756733613.2105987,198967.25,-77770.5,292538.828125,362236.363723413
1756733613.2485988,198955.25,-77768.75,292532.578125,362224.349324537
1756733613.2855988,198961.25,-77763.5,292529.34375,362223.90573872696
1756733613.3235989,198966.75,-77766.25,292537.171875,362233.83907808544
1756733613.3605988,198965.25,-77772.375,292540.921875,362237.358636817
1756733613.398599,198964.0,-77764.75,292530.8125,362226.87075984944
1756733613.4365988,198952.5,-77778.625,292543.390625,362233.6913672056
1756733613.4735987,198959.0,-77774.25,292539.890625,362233.4954845416
1756733613.5115988,198959.75,-77778.375,292535.640625,362231.3608366651
1756733613.5485988,198954.25,-77770.875,292539.96875,362230.2250055607
1756733613.5865989,198957.5,-77771.375,292532.1875,362225.8332852252
1756733613.6245987,198965.25,-77780.25,292540.171875,362238.4437884521
1756733613.6615987,198957.25,-77776.875,292536.75,362230.56153904326
1756733613.6995988,198951.0,-77773.625,292535.8125,362225.6737748938
1756733613.7365987,198962.0,-77764.875,292534.75,362228.97894195066
1756733613.7745988,198965.75,-77769.75,292537.8125,362234.5585810528
1756733613.8125987,198954.75,-77775.25,292537.609375,362229.5335266923
1756733613.8495986,198950.75,-77769.625,292526.15625,362216.8792154813
1756733613.8875988,198951.25,-77784.5,292532.03125,362225.0924826488
1756733613.9245987,198960.0,-77772.0,292531.671875,362226.92422566086
1756733613.9625988,198962.5,-77777.25,292531.59375,362229.3615455925
1756733614.000599,198953.0,-77771.125,292526.296875,362218.550679236
1756733614.0375988,198955.5,-77778.0,292527.78125,362222.5987804983
1756733614.0755987,198966.25,-77772.25,292529.59375,362228.7326105772
1756733614.112599,198958.0,-77782.25,292534.171875,362230.0455424074
1756733614.1505988,198957.5,-77762.5,292526.140625,362219.04444887664
1756733614.1885989,198969.0,-77754.625,292523.5625,362221.5886547653
1756733614.2255988,198959.75,-77773.0,292531.5,362226.8628101904
1756733614.263599,198954.5,-77772.0,292526.125,362219.423639547
1756733614.3015988,198946.75,-77785.25,292530.859375,362221.8355370104
1756733614.3385987,198955.0,-77778.875,292528.828125,362223.3574818877
