timestamp,Bx,By,Bz,B norm
1756308794.6622355,202849.75,-53685.875,295415.0,362353.7173461563
1756308794.7002358,202834.75,-53691.125,295419.359375,362349.6524144373
1756308794.7382357,202852.75,-53687.25,295419.34375,362359.1418148653
1756308794.775236,202842.0,-53698.5,295417.1875,362353.03301705664
1756308794.8132358,202840.75,-53689.375,295412.0,362346.7518723648
1756308794.851236,202841.0,-53688.25,295417.34375,362351.08176652127
1756308794.8882358,202850.0,-53685.125,295419.859375,362357.707879121
1756308794.9262357,202843.25,-53687.625,295416.0625,362351.2041262
1756308794.963236,202845.5,-53685.25,295412.78125,362349.436681876
1756308795.0012355,202836.5,-53691.25,295412.96875,362345.4403804482
1756308795.0392358,202845.25,-53702.5,295419.203125,362357.0884208318
1756308795.0762358,202848.25,-53680.75,295418.671875,362355.1119289114
1756308795.114236,202840.0,-53682.375,295413.421875,362346.45411475655
1756308795.1512358,202841.75,-53690.875,295421.078125,362354.9351145441
1756308795.1892357,202849.0,-53688.125,295420.078125,362357.770892797
1756308795.2272358,202838.75,-53690.875,295417.203125,362350.09653928014
1756308795.2642355,202845.25,-53681.0,295417.234375,362352.2975977056
1756308795.3022358,202846.0,-53690.75,295418.140625,362354.9008387975
1756308795.3392358,202843.5,-53692.125,295426.15625,362360.2400594125
1756308795.377236,202841.5,-53684.375,295416.3125,362349.9467814067
1756308795.4152358,202847.75,-53678.125,295418.078125,362353.9590878603
1756308795.4522357,202840.75,-53691.25,295419.078125,362352.8003304926
1756308795.4902358,202853.25,-53677.375,295418.25,362357.0670699215
1756308795.5272355,202845.5,-53681.75,295417.46875,362352.7397384622
1756308795.565236,202844.75,-53678.5,295411.359375,362346.85760000447
1756308795.6032355,202836.75,-53702.125,295423.390625,362355.6886657769
1756308795.640236,202844.75,-53691.25,295419.15625,362355.1031910368
1756308795.6782358,202841.25,-53685.75,295407.765625,362343.0424972721
1756308795.716236,202831.0,-53690.0,295408.359375,362338.4184014016
1756308795.7532358,202838.75,-53687.875,295415.859375,362348.556494776
1756308795.7912357,202849.0,-53686.0,295413.90625,362352.4243093784
1756308795.828236,202837.75,-53688.875,295415.671875,362347.99200931937
1756308795.8662355,202838.5,-53682.5,295414.75,362346.7157379276
1756308795.9042358,202840.25,-53695.25,295419.296875,362353.2914970477
1756308795.9412358,202827.0,-53709.625,295418.0,362346.94764912897
1756308795.979236,202841.5,-53689.5,295414.125,362348.92270022776
1756308796.0162358,202841.25,-53681.875,295416.25,362349.38549574034
1756308796.0542357,202843.5,-53687.125,295422.046875,362356.1489237216
1756308796.0922358,202844.25,-53679.625,295418.921875,362352.909882052
1756308796.1292355,202830.75,-53694.875,295412.65625,362342.5040200346
1756308796.167236,202841.0,-53677.75,295409.640625,362343.2459702459
1756308796.2042358,202841.5,-53693.125,295419.609375,362353.9311195522
1756308796.242236,202838.75,-53690.75,295423.171875,362354.9442436391
1756308796.2802358,202837.0,-53688.5,295415.421875,362347.3127854465
1756308796.3172357,202845.75,-53684.875,295415.015625,362351.3426959353
1756308796.3552358,202840.5,-53691.625,295422.3125,362355.3528764799
1756308796.3922358,202844.5,-53683.5,295415.5625,362350.885081976
1756308796.430236,202838.5,-53701.375,295417.90625,362352.08581195504
1756308796.4682355,202836.0,-53685.875,295414.46875,362345.58699860045
1756308796.5052357,202845.0,-53693.125,295428.796875,362363.3807661525
1756308796.5432358,202838.0,-53688.5,295420.109375,362351.6942134905
1756308796.5802355,202827.75,-53696.875,295419.5625,362346.7516930703
1756308796.6182358,202842.75,-53683.0,295414.140625,362348.6721346855
1756308796.6562357,202842.5,-53689.5,295420.703125,362354.8454917767
1756308796.693236,202839.25,-53689.5,295416.609375,362349.6886233433
1756308796.7312355,202830.5,-53692.875,295414.640625,362343.6855412462
1756308796.7682357,202840.25,-53684.625,295421.375,362353.4114484694
1756308796.8062358,202835.0,-53692.125,295421.796875,362351.9278006802
1756308796.844236,202834.25,-53690.375,295416.75,362347.13400448696
1756308796.8822358,202827.75,-53685.75,295420.09375,362345.536352228
1756308796.9192357,202833.25,-53699.875,295422.546875,362352.7081210926
1756308829.8233502,203052.25,-54708.875,295420.84375,362624.80907377263
1756308829.86135,202677.25,-55380.25,295578.0625,362645.0479310022
1756308829.8993502,202684.5,-55373.5,295580.671875,362650.19595827657
1756308829.93635,202694.0,-55376.75,295584.125,362658.8162840911
1756308829.9743502,202701.5,-55372.25,295583.015625,362661.4168867175
1756308830.0113502,202700.0,-55370.375,295581.6875,362659.209745166
1756308830.04935,202686.75,-55377.625,295580.171875,362651.67582938
1756308830.08735,202693.5,-55379.625,295584.25,362659.0777237668
1756308830.12435,202701.75,-55377.5,295582.359375,362661.8233740687
1756308830.1623502,202707.25,-55371.375,295582.59375,362664.1533153376
1756308830.19935,202695.0,-55383.25,295583.53125,362659.8838468106
1756308830.2373502,202699.25,-55370.0,295583.890625,362660.52893522126
