timestamp,Bx,By,Bz,B norm
1757343227.0136774,202051.25,-69005.75,294444.203125,363708.5232896546
1757343227.0516777,202065.75,-68987.0,294435.5625,363706.0268358965
1757343227.0886774,202060.25,-68993.125,294437.828125,363705.9671744405
1757343227.1266775,202048.5,-69012.375,294444.109375,363708.1767035594
1757343227.1636777,202060.25,-69002.875,294441.65625,363710.9158707933
1757343227.2016776,202054.25,-69003.25,294438.390625,363705.0100389945
1757343227.2396774,202049.5,-69002.375,294438.625,363702.3949574449
1757343227.2766774,202054.0,-69012.625,294448.515625,363714.8466575932
1757343227.3146777,202058.25,-69004.0,294447.765625,363714.9640729914
1757343227.3516774,202050.0,-69014.0,294440.890625,363706.7125694042
1757343227.3896775,202042.75,-69018.625,294445.40625,363707.21835864166
1757343227.4276774,202057.75,-69004.0,294438.625,363707.2864859228
1757343227.4646776,202059.5,-68997.875,294440.390625,363708.5260564677
1757343227.5026774,202054.0,-68995.5,294434.0625,363699.8970256988
1757343227.5396774,202048.0,-69012.375,294438.984375,363703.7499489415
1757343227.5776775,202054.5,-69006.625,294443.421875,363709.86232105375
1757343227.6156774,202062.25,-69001.125,294438.140625,363708.848917696
1757343227.6526775,202052.0,-69009.875,294439.234375,363705.70010772697
1757343227.6906774,202055.5,-69005.875,294443.046875,363709.97198014666
1757343227.7276776,202056.5,-68999.0,294438.46875,363705.516968185
1757343227.7656777,202053.5,-69010.125,294439.359375,363706.6820446471
1757343227.8036776,202054.5,-68997.0,294442.46875,363707.2646825256
1757343227.8406775,202060.0,-68991.875,294438.46875,363706.1097862673
1757343227.8786774,202054.0,-68998.875,294438.015625,363703.7375563432
1757343227.9166777,202055.75,-69000.0,294436.0,363703.29143968783
1757343227.9536774,202040.5,-69010.5,294441.390625,363701.1757799029
1757343227.9916775,202049.0,-69001.875,294445.484375,363707.5754274909
1757343228.0286777,202060.75,-68995.375,294438.0,363706.81091499113
1757343228.0666776,202054.75,-68991.125,294437.5625,363702.3172008525
1757343228.1046774,202054.75,-68998.5,294436.828125,363703.1217299671
1757343228.1416774,202051.25,-69010.875,294443.328125,363708.7873177586
1757343228.1796775,202059.75,-68996.375,294438.953125,363707.21665997925
1757343228.2166774,202051.75,-69007.625,294438.640625,363704.6536398744
1757343228.2546775,202050.0,-69010.5,294438.640625,363704.2269528193
1757343228.2926774,202060.75,-68994.125,294434.71875,363703.9174664877
1757343228.3296776,202061.25,-69001.375,294431.3125,363702.8131372176
1757343228.3676777,202051.5,-69008.875,294436.875,363703.3225594472
1757343228.4046774,202048.75,-69000.125,294431.25,363695.58095080097
1757343228.4426775,202061.5,-68998.625,294434.65625,363705.13721309503
1757343228.4806774,202063.25,-68993.875,294435.796875,363706.1317458016
1757343228.5176775,202054.25,-69006.25,294436.8125,363704.3016480354
1757343228.5556774,202047.5,-69007.0,294431.5,363696.393297349
1757343228.5926776,202051.5,-69009.25,294434.765625,363701.68606491387
1757343228.6306777,202056.0,-69007.375,294440.515625,363708.48516622005
1757343228.6686776,202055.0,-69002.25,294429.4375,363697.9889917305
1757343228.7056775,202055.75,-69000.875,294428.890625,363697.702073434
1757343228.7436774,202056.5,-69004.0,294434.546875,363703.29061164206
1757343228.7816775,202058.0,-68999.375,294429.203125,363698.9204922296
1757343228.8186774,202048.75,-68988.875,294437.515625,363698.519185534
1757343228.8566775,202042.5,-69000.125,294432.546875,363693.15874176775
1757343228.8936777,202060.25,-68998.375,294432.6875,363702.8015443045
1757343228.9316776,202052.75,-69001.75,294435.921875,363701.893555706
