Bx_mean,Bx_std,Bx_min,Bx_max,Bx_range,Bx_median,Bx_q25,Bx_q75,Bx_cv,Bx_slope,By_mean,By_std,By_min,By_max,By_range,By_median,By_q25,By_q75,By_cv,By_slope,Bz_mean,Bz_std,Bz_min,Bz_max,Bz_range,Bz_median,Bz_q25,Bz_q75,Bz_cv,Bz_slope,Bnorm_mean,Bnorm_std,Bnorm_min,Bnorm_max,Bnorm_range,Bnorm_median,Bnorm_q25,Bnorm_q75,Bnorm_cv,Bnorm_slope,Bx_By_corr,Bx_Bz_corr,By_Bz_corr,place,session,file_name,relative_path,point_id,x,y,altitude_m,window_start,window_end,group_id
203399.8175,7.776458176295734,203376.25,203419.0,42.75,203399.75,203395.0,203405.25,3.823237538694318e-05,-0.02142064206474861,-60687.085,8.893961462984338,-60711.0,-60663.125,47.875,-60687.5625,-60692.8125,-60683.0,0.00014655443514850547,-0.008567356735414136,295090.21046875,6.611937050810527,295072.03125,295103.21875,31.1875,295090.609375,295085.8203125,295095.3203125,2.240649406941519e-05,0.05836718046821594,363500.53713169356,6.798140146472965,363477.5748937271,363514.38186166657,36.806967939483,363501.1039363665,363497.1274908013,363504.8888112906,1.870187097965704e-05,0.03682719759819691,0.5314104534189968,0.013117946784811532,-0.15805524847622526,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1147_ah 23.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv,23,2,4,1.3,500,600,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv
203395.8775,8.275747624074441,203378.0,203413.5,35.5,203395.625,203390.25,203402.25,4.0687882791894055e-05,-0.058609360936513734,-60685.2375,8.611484799646659,-60710.5,-60664.75,45.75,-60684.4375,-60690.4375,-60680.25,0.00014190411300024424,0.03961146114636017,295094.78328125,5.374791999862416,295081.0,295108.25,27.25,295094.7578125,295091.43359375,295098.48828125,1.8213781823244874e-05,0.04378740998972935,363501.7362950196,5.908306973600656,363487.0011570436,363518.59293223487,31.591775191249326,363501.1883701721,363497.4263965116,363505.7208318303,1.6253861766441324e-05,-0.0038617542505530473,0.4292951181196905,-0.1314043085489255,-0.26986007572254866,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1147_ah 23.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv,23,2,4,1.3,600,700,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv
203391.8525,9.388170546603913,203362.0,203412.25,50.25,203391.625,203385.375,203398.375,4.61580463091751e-05,-0.1261131113112973,-60682.29125,7.44968507825341,-60703.375,-60662.625,40.75,-60682.4375,-60686.46875,-60677.09375,0.0001227653887946001,-0.025857335733469797,295095.561875,7.390783634073889,295076.3125,295120.140625,43.828125,295095.75,295091.8828125,295099.4609375,2.504539067654485e-05,-0.02277358985970424,363499.6243651945,7.5003524448019165,363476.2418505517,363519.58636317326,43.34451262158109,363498.87882867875,363495.0801609298,363504.89494021167,2.0633728185827758e-05,-0.08473761768593387,0.3568343466141905,-0.09650651165711181,-0.12467265275569328,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1147_ah 23.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv,23,2,4,1.3,700,800,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv
203380.01,9.356904758875482,203357.75,203406.25,48.5,203378.875,203373.4375,203386.3125,4.6007003140945276e-05,-0.041998199820181784,-60684.61375,8.594948286521555,-60709.25,-60662.375,46.875,-60685.0625,-60689.96875,-60679.375,0.00014163307229621372,0.060585808580805804,295095.389375,6.462680172058118,295074.921875,295113.390625,38.46875,295095.65625,295090.86328125,295099.94140625,2.1900308865366585e-05,0.036411078605467,363493.2458812518,6.654578945452518,363476.9690502109,363508.9059408298,31.936890618875623,363493.06535937253,363487.9956169041,363497.6903881286,1.830729737307547e-05,-0.0040557538585745175,0.48002181831689783,-0.18792020624792816,-0.32040303310562807,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1147_ah 23.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv,23,2,4,1.3,800,900,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv
203376.8925,7.681084516097603,203358.75,203397.5,38.75,203376.125,203371.25,203382.5625,3.7767734680564086e-05,-0.07343084308545242,-60682.5,7.924378221792559,-60703.125,-60662.375,40.75,-60682.6875,-60687.0,-60678.1875,0.00013058753712837407,0.08221722172229669,295094.9275,6.146991464454647,295075.609375,295111.390625,35.78125,295094.0625,295091.3984375,295098.6328125,2.0830556175706027e-05,-0.035683318332902704,363490.7736863342,6.98710963694887,363472.4134146644,363509.1857253396,36.77231067518005,363490.82430686697,363485.4660379697,363495.4527908518,1.9222247558278415e-05,-0.08378080426648496,0.2750568181950268,0.05045955776881355,-0.3528761376933377,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1147_ah 23.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv,23,2,4,1.3,900,1000,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1147_ah 23.csv
203333.6975,142.66864597448145,202840.25,203397.5,557.25,203374.375,203369.6875,203381.375,0.0007016478219232768,-2.4171122112209655,-60556.50875,406.8395893584858,-60703.125,-58687.5,2015.625,-60681.625,-60686.125,-60675.59375,0.006718346182044152,6.901137863786248,295121.61703125,86.0279594064166,295075.609375,295420.296875,344.6875,295094.453125,295091.4453125,295100.31640625,0.00029150002724912975,1.4345838021292567,363467.51997372234,73.8218556992961,363216.667143753,363509.1857253396,292.5185815865989,363489.45903330925,363483.31820196996,363494.97495488194,0.00020310440862675487,-1.3246818940953886,-0.9013667018521215,-0.976733675411178,0.9662757193552445,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,0,100,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202860.5625,6.950072214580133,202842.0,202874.25,32.25,202861.625,202855.25,202865.5625,3.4260341827555235e-05,-0.005165016502313785,-59354.78375,7.995221406622152,-59373.75,-59332.25,41.5,-59354.8125,-59360.03125,-59349.21875,0.0001347022245131531,0.023793129313293988,295398.11703125,5.7521999520181115,295384.96875,295411.796875,26.828125,295398.046875,295394.8359375,295401.15625,1.9472703515607006e-05,0.02962955670544502,363229.19186490716,6.233017219164242,363218.0487301588,363244.6898881412,26.641157982405275,363229.16416836786,363224.01126021065,363233.31350735703,1.716001180181145e-05,0.017323817856585315,0.5454167199560076,0.07037229878429288,-0.25930360466607655,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,100,200,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202862.1075,6.329868968755685,202844.75,202876.75,32.0,202862.25,202857.6875,202866.5,3.120281577847497e-05,-0.00782928292887601,-59347.54375,6.668592879871641,-59361.25,-59328.75,32.5,-59347.75,-59351.84375,-59343.0,0.00011236510322925776,-0.004783228322716227,295397.43984375,6.372769656748304,295380.296875,295412.203125,31.90625,295397.4140625,295394.421875,295401.0859375,2.1573543968827795e-05,-0.03091443519384119,363228.32096558413,6.902077339986212,363212.55451444734,363247.5552779284,35.00076348107541,363228.2814641509,363224.2364965831,363233.46430892363,1.9002035198241557e-05,-0.0287325835406591,0.22378722958950992,0.1665272539626103,-0.2404422720353721,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,200,300,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202860.8,6.83896663586427,202841.5,202875.25,33.75,202861.125,202856.4375,202864.5,3.3712608034002974e-05,-0.003099309931965108,-59345.02375,6.9900428596177395,-59365.625,-59330.375,35.25,-59344.875,-59349.6875,-59339.21875,0.00011778650370188351,0.002402490248722676,295400.88109375,5.257296786623676,295383.90625,295413.578125,29.671875,295401.0546875,295397.5,295404.49609375,1.779716014101932e-05,-0.03634479073032385,363229.97764465504,5.842539443555185,363213.0374827366,363244.2450929064,31.20761016983306,363229.14388820133,363226.87527346425,363234.53082634066,1.608495940076536e-05,-0.03168187035206644,0.428562955226691,0.0359801479007602,-0.25864954928967093,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,300,400,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202860.475,8.04253999026113,202842.0,202882.75,40.75,202861.0,202853.5,202866.1875,3.964567267360056e-05,0.0008460846081133508,-59345.33625,7.773763969275116,-59368.125,-59324.0,44.125,-59345.125,-59350.28125,-59339.59375,0.00013099199466200877,0.008451095109751849,295398.97890625,5.846070279771485,295380.53125,295414.1875,33.65625,295399.53125,295395.08203125,295402.8515625,1.9790421420606323e-05,-0.041946163367221255,363228.3002523158,6.683101663001475,363212.72887040366,363240.4916892212,27.762818817514926,363229.28031268663,363222.84253627126,363233.77706189046,1.839917665655201e-05,-0.035022458878244005,0.3959595906552359,0.03177855994423597,-0.28414047345878607,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,400,500,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202861.05,6.780002532701175,202844.0,202874.75,30.75,202860.875,202856.25,202866.4375,3.342190397171451e-05,0.014824482448000017,-59346.085,6.803725583691764,-59366.0,-59328.375,37.625,-59346.75,-59349.84375,-59341.78125,0.00011464489331843482,-0.022812781277786718,295398.48859375,5.562594365882538,295380.46875,295416.953125,36.484375,295398.4296875,295395.23828125,295401.81640625,1.883081525692082e-05,0.041117142963464595,363228.3449231011,6.497541253091682,363211.6148738669,363247.5650121016,35.95013823470799,363228.96988420375,363223.5711261892,363232.93705295207,1.7888310050437485e-05,0.04544549516728693,0.2957118169035991,0.16995485107804573,-0.2829534643390556,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,500,600,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202859.7575,7.330358814787673,202843.75,202874.5,30.75,202860.25,202855.0,202865.25,3.613510587375948e-05,-0.03119261926164864,-59348.29625,6.919647381649128,-59373.25,-59334.25,39.0,-59348.3125,-59352.6875,-59343.875,0.00011659386737069353,-0.004997749775055678,295401.87140625,5.577212596117355,295387.078125,295414.25,27.171875,295401.3515625,295398.3203125,295405.4609375,1.8880085524059936e-05,0.0976349197409109,363230.7354833983,6.562407039438299,363213.12586758775,363246.0464397089,32.92057212116197,363231.13832343655,363226.0732682163,363234.68455519155,1.8066772435170862e-05,0.06279928147437451,0.35161112656982074,0.19893363055489052,-0.03130277471684371,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,600,700,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202857.38,6.772500843615133,202843.25,202877.0,33.75,202856.75,202853.0,202861.5625,3.338552851079479e-05,-0.01183018301902316,-59348.9175,7.265618408544855,-59366.0,-59330.5,35.5,-59348.25,-59353.5,-59343.875,0.0001224220881289849,-0.03065106510603774,295404.29359375,5.293735099927003,295390.140625,295416.0625,25.921875,295404.09375,295401.94921875,295407.53515625,1.7920305204524642e-05,0.013923173567962221,363231.4790803305,5.776731777567965,363217.1789378667,363245.5028184333,28.3238805665751,363231.1723377133,363227.73603363003,363235.46591664705,1.5903720107613282e-05,0.009724449676294659,0.36540624385460013,0.025734297116218403,-0.15298110661532854,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,700,800,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202855.48,7.177993163732177,202840.5,202870.0,29.5,202856.25,202850.4375,202860.25,3.538476339772619e-05,-0.022682268226770018,-59348.84125,6.7092591822981875,-59363.625,-59332.0,31.625,-59348.4375,-59352.6875,-59344.84375,0.00011304785470092371,0.035240774077432195,295404.3978125,5.08153533504087,295393.78125,295421.71875,27.9375,295404.03125,295400.76953125,295406.98828125,1.720196236978922e-05,0.037039641463590144,363230.49026415497,5.887117316372128,363218.3514499032,363245.2541351423,26.902685239096172,363230.3108650208,363226.4091721166,363233.9847173412,1.6207662831638374e-05,0.011698206072311463,0.42208234647807236,0.05781485715124604,-0.23196114951856875,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,800,900,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202851.835,7.914012314186206,202831.25,202874.75,43.5,202852.0,202846.5,202857.375,3.901375757427192e-05,-0.038145814581994855,-59348.32375,8.315076497488818,-59368.5,-59320.375,48.125,-59348.9375,-59354.40625,-59342.84375,0.00014010634120881666,-0.01177392739265659,295402.7559375,6.348308969451822,295388.546875,295421.125,32.578125,295403.03125,295398.87890625,295406.546875,2.1490351196300176e-05,-0.04242611761200634,363227.0348224014,7.436641642164564,363210.60375612776,363244.6268953608,34.02313923306065,363227.27968605055,363221.6561629206,363232.25498087745,2.047381094802231e-05,-0.05388406220312715,0.3565466331143227,0.18996114556124702,-0.20531548644589712,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1148_ah 24.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv,24,3,4,1.3,900,1000,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1148_ah 24.csv
202818.295,126.79563998096235,202303.5,202874.75,571.25,202851.0,202845.1875,202855.9375,0.000625168651481674,-1.887341734174279,-59282.75625,248.6605318363143,-59368.5,-57846.5,1522.0,-59348.1875,-59354.1875,-59341.8125,0.004194483312950118,3.6513478847886933,295420.5290625,66.56294692003303,295388.546875,295701.828125,313.28125,295403.3984375,295398.87890625,295408.0546875,0.00022531591535384052,0.9807727647745486,363212.16056848847,54.10860852775445,362999.78717954207,363244.6268953608,244.83971581875812,363226.5452218907,363220.34846220893,363231.8270923114,0.000148972458529652,-0.8466033916107198,-0.8604750105511102,-0.9663470966388226,0.9473952131618532,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,0,100,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202332.4925,7.071197714758943,202318.75,202350.0,31.25,202331.5,202328.125,202337.25,3.4948404121295264e-05,-0.07208370837077813,-58500.2775,8.06138812707548,-58523.0,-58471.375,51.625,-58500.625,-58504.9375,-58495.53125,0.0001378008527750228,-0.03084908490842114,295647.363125,5.620131573748963,295635.234375,295661.96875,26.734375,295647.8828125,295643.53125,295650.7421875,1.900957787799638e-05,0.04437518751872937,362998.7374918241,6.034820118161645,362983.1184035342,363011.8591401673,28.740736633131746,362998.5203861393,362995.24080033717,363002.3092153503,1.6624906631521186e-05,0.0009332336244146881,0.37058098660631944,-0.059917029356581775,-0.35324494742441753,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,100,200,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202325.6325,7.130498498589269,202309.75,202339.25,29.5,202325.625,202320.8125,202330.8125,3.524268482684352e-05,-0.08527602760344252,-58501.15625,7.303321313593971,-58520.75,-58483.5,37.25,-58501.25,-58505.59375,-58496.9375,0.00012484063190792012,0.007617011701265844,295648.0696875,6.0724356178699415,295626.90625,295664.140625,37.234375,295647.9296875,295644.953125,295651.0859375,2.0539405598989722e-05,-0.017781840684107052,362995.6309055048,6.530253221065965,362979.2086567589,363013.3587306539,34.15007389499806,362995.5072716774,362991.16981087177,362999.83048063394,1.798989482263472e-05,-0.06324108901982163,0.3308884849594538,0.009096756460228863,-0.3212853701008147,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,200,300,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202320.9375,6.99173167882513,202303.0,202335.25,32.25,202320.375,202316.4375,202325.5,3.455762792135703e-05,0.00552205220424196,-58499.4475,7.820512154170938,-58523.625,-58479.875,43.75,-58500.8125,-58503.9375,-58494.1875,0.00013368523103010396,0.053732373237361096,295651.0984375,5.406392545341532,295636.953125,295660.828125,23.875,295651.53125,295647.17578125,295655.375,1.828639424617065e-05,-0.029797667265912937,362995.20550354617,5.9716386218661865,362982.2419300868,363010.5524510014,28.310520914616063,362995.36410236266,362991.5556966136,362999.0845929468,1.645101238618935e-05,-0.029851025839525844,0.42072111039694976,0.023413776370873923,-0.2545414137662572,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,300,400,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202315.7725,7.19533510145443,202297.25,202334.75,37.5,202315.75,202310.75,202321.5,3.5564874713138984e-05,-0.08802430243064396,-58498.67625,7.512890752707722,-58525.625,-58475.875,49.75,-58499.5,-58503.3125,-58494.46875,0.00012842838905620062,0.006244374437869721,295651.89296875,6.253837748108261,295635.9375,295666.21875,30.28125,295650.859375,295648.6796875,295656.16015625,2.1152706601372188e-05,0.027374268675780158,362992.84958184155,6.323555741707567,362978.463347781,363007.3995410825,28.93619330151705,362992.975246521,362988.7967812249,362996.8052183037,1.7420606904494514e-05,-0.027770566228591666,0.46483716064325314,-0.08979189332392601,-0.3790844820514632,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,400,500,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202307.01,7.78449637666971,202284.5,202327.25,42.75,202306.0,202301.75,202312.0625,3.847862897419971e-05,-0.09662766276659733,-58492.58,8.18464934181574,-58518.75,-58475.625,43.125,-58492.1875,-58498.375,-58487.3125,0.00013992628367248873,0.08461296129610031,295652.1953125,5.827079346714815,295641.453125,295672.671875,31.21875,295651.90625,295649.20703125,295655.32421875,1.9709237540264765e-05,-0.007880100510684891,362987.22968793917,6.868075223885703,362973.00436325365,363003.3175842339,30.313220980227925,362986.94100677676,362982.69043195155,362991.98339836346,1.8920983059900484e-05,-0.07390737787415373,0.3677125525459144,0.07078562365143218,-0.42929334262146923,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,500,600,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202294.795,8.87407556716288,202270.25,202310.5,40.25,202295.125,202288.75,202302.3125,4.3867048418931786e-05,-0.11475847584890658,-58484.6675,8.674497845915226,-58517.75,-58469.375,48.375,-58483.125,-58489.71875,-58479.75,0.00014832088847756936,0.10161566156626047,295651.26578125,7.419000970314669,295635.1875,295676.25,41.0625,295649.8984375,295645.53515625,295655.66796875,2.509375683107654e-05,0.1543227760285055,362978.38991691056,5.946519080559648,362966.4189285295,362994.47969900747,28.06077047798317,362977.75471018744,362974.33500394074,362982.7599037998,1.638257054895435e-05,0.04536855574979365,0.3576137798476848,-0.40409710029183665,-0.09051293740643429,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,600,700,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202283.91,8.65496879535015,202266.75,202302.5,35.75,202284.75,202277.0,202290.5625,4.278624432042148e-05,-0.10795379537983427,-58478.61,8.095337852708493,-58499.0,-58455.0,44.0,-58478.0,-58483.4375,-58473.71875,0.00013843246022278048,0.056324632463078096,295663.2009375,6.762942670506069,295644.84375,295679.859375,35.015625,295663.1796875,295659.078125,295667.61328125,2.2873805901653895e-05,0.02630663066264867,362981.06919568067,7.1709157191637605,362965.4237161894,362993.9363298985,28.51261370908469,362981.72200322297,362974.9302225126,362987.1014095799,1.9755619032842642e-05,-0.04780629349501523,0.40587966422594246,-0.07546944502916567,-0.3638556535659486,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,700,800,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202272.5725,7.706360927011772,202253.25,202296.75,43.5,202271.625,202268.25,202277.0625,3.809889216201951e-05,-0.13516501650227766,-58471.09625,7.303504568169499,-58499.625,-58458.0,41.625,-58470.6875,-58475.1875,-58466.46875,0.0001249079466022411,0.07245199519970928,295667.820625,7.039312675278809,295651.125,295684.40625,33.28125,295667.7109375,295662.9375,295672.078125,2.380817993787317e-05,0.05115717821777736,362977.30363914114,6.2843960505399314,362962.0366352468,362990.6135199031,28.57688465627143,362977.42446138733,362972.33086982835,362981.4119278843,1.7313468328553264e-05,-0.04532318748758287,0.16106210031433438,-0.285656313935335,-0.1841199004865737,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,800,900,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
202259.7375,6.859555655279631,202245.25,202273.5,28.25,202260.25,202254.25,202265.0,3.391458794551056e-05,-0.0521347134725742,-58466.52,8.53780807155248,-58488.625,-58449.625,39.0,-58466.375,-58471.90625,-58460.71875,0.00014602901064664838,0.02184218421855903,295670.31984375,7.294150163851014,295650.015625,295690.609375,40.59375,295670.4140625,295665.6953125,295675.57421875,2.466987612319587e-05,-0.046701076357162266,362971.45001836575,7.383475633897688,362953.5017121687,362987.31626792,33.81455575133441,362970.722571529,362966.60792864923,362976.92785384884,2.034175314208348e-05,-0.07061049614031661,0.4066828647343388,0.021378304606298606,-0.3680350952133424,Smythe park data,0828_smythe_11_16~11_49_2st_30s_130cm,0828_1149_ah 25.csv,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv,25,4,4,1.3,900,1000,Smythe park data\0828_smythe_11_16~11_49_2st_30s_130cm\0828_1149_ah 25.csv
200667.69,8.272438112384542,200650.25,200684.0,33.75,200667.125,200661.75,200674.0625,4.122456441485194e-05,0.01040804080318408,-72528.57,6.215366668852516,-72543.875,-72510.125,33.75,-72529.1875,-72532.28125,-72524.84375,8.569542552476238e-05,0.0017926792679550311,293924.54015625,4.964314065052895,293906.1875,293939.84375,33.65625,293924.7109375,293921.43359375,293927.51953125,1.6889757018634343e-05,-0.10961961821407712,363207.3108672383,6.758804694640014,363186.5992053717,363224.0227632761,37.42355790443253,363207.04880181816,363202.2942859309,363212.1875965748,1.860866918813353e-05,-0.08331686152765146,0.31195659291093286,0.2400733135116516,-0.184159070953647,Smythe park data,0828_smythe_20_09~21_10_2st_30s_130cm,0826_2009_01_HY.csv,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv,1,0,0,1.3,0,100,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv
200668.34,8.431057304557196,200645.5,200689.5,44.0,200668.625,200662.5,200674.0625,4.20148853803106e-05,0.02083408340780228,-72528.1475,5.330147604414767,-72543.0,-72517.25,25.75,-72527.1875,-72531.375,-72524.5625,7.349074515400751e-05,-0.038157815781552765,293921.37421875,4.101543259935633,293909.640625,293929.78125,20.140625,293922.328125,293918.30859375,293924.015625,1.3954559347164298e-05,0.02777124587447941,363205.0235782582,6.624527034094725,363185.8258524542,363222.4288852033,36.60303274914622,363205.39114877384,363200.0700080618,363209.5091965616,1.8239084274855485e-05,0.04160529416183701,0.20151208136831156,0.35285860821676657,-0.1590937020479147,Smythe park data,0828_smythe_20_09~21_10_2st_30s_130cm,0826_2009_01_HY.csv,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv,1,0,0,1.3,100,200,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv
200667.75,7.747678049036056,200651.5,200685.25,33.75,200668.125,200662.4375,200673.5625,3.8609482834367034e-05,0.004161416141013848,-72527.475,6.063895887408797,-72541.75,-72509.375,32.375,-72527.8125,-72531.40625,-72524.28125,8.360825862762762e-05,0.028186318631942136,293921.228125,4.209772879537013,293912.265625,293934.390625,22.125,293921.421875,293918.14453125,293923.87890625,1.432279290064297e-05,-0.0028170942088709167,363204.44509598915,6.222744053426586,363191.054198762,363220.4584613322,29.404262570198625,363204.54417898634,363200.13275919633,363209.3642442071,1.7132896189588246e-05,-0.005609061223773309,0.2241189144984978,0.2505954934414808,-0.28387313146926396,Smythe park data,0828_smythe_20_09~21_10_2st_30s_130cm,0826_2009_01_HY.csv,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv,1,0,0,1.3,200,300,Smythe park data\0828_smythe_20_09~21_10_2st_30s_130cm\0826_2009_01_HY.csv
